language_ID,glottocode,glottolog_name,size,class
p_riukbekatidayakbeka1241,beka1241,Riuk Bekati',2,siblings
p_rotokasroto1249,roto1249,Rotokas,4,siblings
p_rotumanrotu1241,rotu1241,Rotuman,4,siblings
p_routarout1237,rout1237,Routa,2,siblings
p_rovianarovi1238,rovi1238,Roviana,2,siblings
p_russianruss1263a,russ1263,Russian,2,siblings
p_saaroasaar1237,saar1237,Saaroa,4,siblings
p_samoansamo1305a,samo1305,Samoan,3,siblings
p_sangtamnagasang1321,sang1321,Sangtam Naga,3,siblings
p_saranganiblaansara1326,sara1326,Sarangani Blaan,5,siblings
p_sasaaa1241,saaa1241,Sa,5,siblings
p_satawalesesata1237,sata1237,Satawalese,2,siblings
p_savosavosavo1255,savo1255,Savosavo,3,siblings
p_sawaisawa1247,sawa1247,Sawai,6,siblings
p_sawisawi1257,sawi1257,Sawi,6,siblings
p_sekeskeseke1241,seke1241,Seke (Vanuatu),3,siblings
p_senbareiunua1237,unua1237,Unua,4,siblings
p_setamanseta1246,seta1246,Setaman,4,siblings
p_sherpasher1255,sher1255,Solu-Khumbu Sherpa,5,siblings
p_sibesibe1248,sibe1248,Sibe (Nasioi),4,siblings
p_siesyesiee1239,siee1239,Sie,5,siblings
p_sikaianasika1261,sika1261,Sikaiana,2,siblings
p_sikasika1262,sika1262,Sika,2,siblings
p_siwaisiwa1245,siwa1245,Siwai,5,siblings
p_sogeramsoge1235,soge1235,Sogeram,4,siblings
p_sonsorolsons1242,sons1242,Sonsorol,3,siblings
p_sougbmani1235,mani1235,Sougb,6,siblings
p_southeastambrymsout2859,sout2859,Southeast Ambrym,2,siblings
p_southeastbabarsout2883,sout2883,Southeast Babar,2,siblings
p_southernkiwaisout2949,sout2949,Southern Kiwai,4,siblings
p_southtuvaluanvaitupusout2865,sout2865,South Tuvaluan,2,siblings
p_southwesttannasout2869,sout2869,Southwest Tanna,2,siblings
p_sukisuki1245,suki1245,Suki,4,siblings
p_sulafagudusula1245,sula1245,Sanana,4,siblings
p_sulamangolimang1408,mang1408,Mangole,4,siblings
p_sundanesesund1252,sund1252,Sundanese,4,siblings
p_sungagagemari1426i,mari1426,Sunwadia,2,siblings
p_sungwadagamari1426b,mari1426,Sunwadia,2,siblings
p_sungwadiamari1426a,mari1426,Sunwadia,2,siblings
p_sungwalogenalembaedwardmari1426g,mari1426,Sunwadia,2,siblings
p_sungwalogenalembasimeonetarimari1426f,mari1426,Sunwadia,2,siblings
p_sungwalogenavenvenemari1426d,mari1426,Sunwadia,2,siblings
p_sungwalogetautamari1426e,mari1426,Sunwadia,2,siblings
p_sungwalogetawetmari1426c,mari1426,Sunwadia,2,siblings
p_sunwadiamari1426,mari1426,Sunwadia,1,siblings
p_suzhoushan1293,shan1293,Shanghainese,3,siblings
p_suzhousuzh1234,suzh1234,Suzhou,4,siblings
p_tablatabl1243,tabl1243,Tabla,2,siblings
p_tadyawantady1237,tady1237,Tadyawan,2,siblings
p_tagalogtaga1270,taga1270,Tagalog,4,siblings
p_tahitiantahi1242,tahi1242,Tahitian,5,siblings
p_taiaptaia1239,taia1239,Taiap,3,siblings
p_tajiotaji1246,taji1246,Tajio,2,siblings
p_takiataki1248,taki1248,Takia,2,siblings
p_takuutaku1257,taku1257,Takuu,1,siblings
p_talibabutali1262,tali1262,Taliabu,3,siblings
p_talisetolotali1259,tali1259,Talise,3,siblings
p_tamambomalo1243,malo1243,Tamambo,7,siblings
p_tanampedagitajetaje1237b,taje1237,Taje,2,siblings
p_tangoamovonotang1347,tang1347,Movono,4,siblings
p_tasikotasi1237,tasi1237,Tasiko,4,siblings
p_taumakotaum1237,taum1237,Taumako,4,siblings
p_tausugsulumorotaus1251,taus1251,Tausug,3,siblings
p_tausugtaus1251a,taus1251,Tausug,2,siblings
p_teiwateiw1235,teiw1235,Teiwa,3,siblings
p_telefoltele1256,tele1256,Telefol,4,siblings
p_tetumtetuntetu1245,tetu1245,Tetum,5,siblings
p_tetundilitetumtetu1246,tetu1246,Tetun Dili,5,siblings
p_thaothao1240,thao1240,Thao,1,siblings
p_thayorekuukthaayorrethay1249,thay1249,Thayore,4,siblings
p_tialotominitomi1243,tomi1243,Tomini,2,siblings
p_tigaktiga1245,tiga1245,Tigak,2,siblings
p_tikopiatiko1237a,tiko1237,Tikopia,2,siblings
p_tiraxmaemaee1241,maee1241,Tirax,2,siblings
p_tirimeagrandcoulitiri1258,tiri1258,Tiri-Mea,6,siblings
p_tokelautoke1240a,toke1240,Tokelau,3,siblings
p_tokotuakabaenakaba1285,kaba1285,Kabaena,2,siblings
p_tokpisintokp1240,tokp1240,Tok Pisin,2,siblings
p_tolakitola1247,tola1247,Tolaki,2,siblings
p_tomadinotoma1248,toma1248,Tomadino,2,siblings
p_tombulutomb1243,tomb1243,Tombulu,4,siblings
p_tongatongaislandstong1325,tong1325,Tonga (Tonga Islands),4,siblings
p_tonseatons1240,tons1240,Tonsea,4,siblings
p_toqabaqitatoab1237,toab1237,To'abaita,1,siblings
p_toretetore1237,tore1237,Torete,2,siblings
p_torresstraitcreolebrokentorr1261,torr1261,Torres Strait-Lockhart River Creole,2,siblings
p_totolitoto1304,toto1304,Totoli,2,siblings
p_touotouo1238,touo1238,Touo,2,siblings
p_tubuaitubu1240,tubu1240,Tubuai,4,siblings
p_tucanoanbarawaim1255,waim1255,Waimaha,4,siblings
p_tukangbesisouthtuka1249,tuka1249,Tukang Besi South,2,siblings
p_tulambatutula1253,tula1253,Tulambatu,2,siblings
p_tungagtung1290,tung1290,Tungag,2,siblings
p_turkishnucl1301,nucl1301,Turkish,3,siblings
p_turungturu1249,turu1249,Turung,4,siblings
p_tuvalunanumeatuva1244,tuva1244,Tuvalu,2,siblings
p_umajumankayanumaj1240,umaj1240,Uma Juman,4,siblings
p_umbuunguumbu1258,umbu1258,Umbu-Ungu,2,siblings
p_umiraydumagetagtaumir1236,umir1236,Umiray Dumaget Agta,3,siblings
p_unuaunua1237,unua1237,Unua,3,siblings
p_uradhiatampayaatam1239,atam1239,Atampaya,3,siblings
p_uraklawoiurak1238,urak1238,Urak Lawoi',3,siblings
p_uraurav1235,urav1235,Ura (Vanuatu),3,siblings
p_uripivwalaranoatchinurip1239,urip1239,Uripiv-Wala-Rano-Atchin,3,siblings
p_usarufausar1243,usar1243,Usarufa,3,siblings
p_vaekautaumakopile1238,pile1238,Vaeakau-Taumako,4,siblings
p_vaovaoo1237,vaoo1237,Vao,3,siblings
p_varisivari1239,vari1239,Varisi,3,siblings
p_veraavera1241,vera1241,Vera'a,3,siblings
p_vuresvure1239,vure1239,Vurës,3,siblings
p_waffawaff1241,waff1241,Waffa,4,siblings
p_waiawaia1242,waia1242,Waia (Bungku),2,siblings
p_wallisianeastuveawall1257,wall1257,East Uvean,5,siblings
p_wambayawamb1258,wamb1258,Wambayan,4,siblings
p_wangkajungawang1288,wang1288,Wangkajunga,5,siblings
p_wangkangurruwang1290a,wang1290,Wangganguru,3,siblings
p_warlpiriwarl1254a,warl1254,Warlpiri,4,siblings
p_warrnamboolwarr1257,warr1257,Warrnambool,4,siblings
p_wartathuntaigunt1241,gunt1241,Warta Thuntai,2,siblings
p_waruwaru1266,waru1266,Waru,2,siblings
p_watamwata1253,wata1253,Watam,4,siblings
p_wathwurrungwath1238,wath1238,Wathawurrung,4,siblings
p_watutwatu1246,watu1246,Watut,4,siblings
p_wawoniiwawo1239,wawo1239,Wawonii,2,siblings
p_wedaweda1240,weda1240,Weda,4,siblings
p_wersingwers1238,wers1238,Wersing,3,siblings
p_westcoastbajauwest2560,west2560,West Coast Bajau,2,siblings
p_westernbukidnonmanobowest2555,west2555,Western Bukidnon Manobo,3,siblings
p_westerndaniwest2594,west2594,Western Dani,7,siblings
p_westernpantarlamm1241,lamm1241,Western Pantar,4,siblings
p_westerntawbuidbatanganwest2559,west2559,Western Tawbuid,2,siblings
p_westfutunawest2515,west2515,West Futuna,2,siblings
p_westkewawest2599,west2599,West Kewa,3,siblings
p_whitesandswhit1269,whit1269,Whitesands,2,siblings
p_wipiwipi1242,wipi1242,Wipi,3,siblings
p_wiwiranowiwi1237,wiwi1237,Wiwirano,2,siblings
p_wogeowoge1237,woge1237,Wogeo,3,siblings
p_woleaianwole1240,wole1240,Woleaian,1,siblings
p_woliowoli1241,woli1241,Wolio,2,siblings
p_xalangimaevovanuatumari1426h,mari1426,Sunwadia,2,siblings
p_xaracuucanalaxara1244,xara1244,Xârâcùù,3,siblings
p_xawia1234,awia1234,Awiakay-Karimba,6,siblings
p_xibexibe1242,xibe1242,Xibe,4,siblings
p_xmala1494,mala1494,Mala (Papua New Guinea),6,siblings
p_xtido1248,tido1248,Tidore,4,siblings
p_yabemyabe1254,yabe1254,Yabem,4,siblings
p_yadhaykenuyadh1237,yadh1237,Yadhaykenu,4,siblings
p_yagwoiayagw1240,yagw1240,Yagwoia,4,siblings
p_yakanyaka1277,yaka1277,Yakan,3,siblings
p_yalarnngayala1262a,yala1262,Yalarnnga,3,siblings
p_yalicyali1257,yali1257,Yalic,2,siblings
p_yandruwandhayand1253a,yand1253,Yandruwandha,3,siblings
p_yauyaum1237,yaum1237,Yau-Nungon,4,siblings
p_yawanucl1454,nucl1454,Yawa,4,siblings
p_yeleyele1255,yele1255,Yele,2,siblings
p_yelmekyelm1242,yelm1242,Southern Yelmek,2,siblings
p_yidinyyidi1250a,yidi1250,Yidiñ,3,siblings
p_yiryorontyiry1245,yiry1245,Yir-Yoront,3,siblings
p_yugambalyugambehyuga1244,yuga1244,Yugambal,4,siblings
p_yukultaganggalidagang1267a,gang1267,Ganggalida,5,siblings
p_yuracareyura1255,yura1255,Yuracaré,6,siblings
p_zabanakiazaba1237,zaba1237,Zabana,2,siblings
v_acheache1246,ache1246,Aché,10,siblings
v_achuarachu1249,achu1249,Achuar,3,siblings
v_adnyamathanhaadny1235,adny1235,Adnyamathanha,4,siblings
v_aghulaghu1253,aghu1253,Aghul,3,siblings
v_aguarunaagua1253,agua1253,Aguaruna,4,siblings
v_akhvakhnorthernakhvakhakhv1239,akhv1239,Akhvakh,4,siblings
v_akkadianakka1240,akka1240,Akkadian,6,siblings
v_albanianalba1267,alba1267,Albanian,4,siblings
v_albaniantosktosk1239,tosk1239,Northern Tosk Albanian,3,siblings
v_alyawarralya1239,alya1239,Alyawarr,7,siblings
v_ameleamel1241,amel1241,Amele,2,siblings
v_amharicamha1245,amha1245,Amharic,4,siblings
v_amisamis1246,amis1246,Amis,3,siblings
v_anambeanam1249,anam1249,Anambé,5,siblings
v_ancientgreekanci1242,anci1242,Ancient Greek,2,siblings
v_andiandi1255,andi1255,Andi,4,siblings
v_angaiteanga1316,anga1316,Angaité,1,siblings
v_arabanaarab1267,arab1267,Arabana,4,siblings
v_arawetearaw1273,araw1273,Araweté,6,siblings
v_archiarch1244,arch1244,Archi,4,siblings
v_arizonayaquiyaqu1251a,yaqu1251,Yaqui,1,siblings
v_armeniannucl1235,nucl1235,Eastern Armenian,2,siblings
v_assameseassa1263,assa1263,Assamese,4,siblings
v_asutanzaniaasut1235,asut1235,Asu (Tanzania),6,siblings
v_atayalatay1247,atay1247,Atayal,3,siblings
v_atsugewiatsu1245,atsu1245,Atsugewi,3,siblings
v_avacanoeiroavac1239,avac1239,Avá-Canoeiro,4,siblings
v_avarancuxancu1238,ancu1238,Ancux,4,siblings
v_avarandalalanda1281,anda1281,Andalal-Gxdatl,4,siblings
v_avaravar1256,avar1256,Avar,4,siblings
v_avarbatluxbatl1238,batl1238,Batlux,4,siblings
v_avarhiddialecthidd1238,hidd1238,Hid,4,siblings
v_avazkhunzakhkunz1243,kunz1243,Xunzax,4,siblings
v_avestanaves1237,aves1237,Avestan,2,siblings
v_awaawap1236,awap1236,Awa (Papua New Guinea),5,siblings
v_awetiawet1244,awet1244,Awetí,7,siblings
v_awiyaanaawiy1238,awiy1238,Awiyaana,5,siblings
v_ayoreoayor1240,ayor1240,Ayoreo,4,siblings
v_aztecclas1250,clas1250,Classical Nahuatl,2,siblings
v_badimayabadi1246,badi1246,Badimaya,4,siblings
v_bafiabafi1243,bafi1243,Bafia,2,siblings
v_bahvalalbagv1239,bagv1239,Bagvalal,4,siblings
v_balicongobali1274,bali1274,Bali (Democratic Republic of Congo),1,siblings
v_balidrcbali1275,bali1275,Ibali Teke,1,siblings
v_balochibalo1260,balo1260,Balochic,1,siblings
v_bamunbamu1253,bamu1253,Bamun,3,siblings
v_bandjalangband1339,band1339,Bandjalangic,14,siblings
v_bannockbann1248,bann1248,Bannock,4,siblings
v_barainucl1630,nucl1630,Barai,4,siblings
v_baribari1297,bari1297,Barí,2,siblings
v_basquebasq1248,basq1248,Basque,2,siblings
v_basquewest1508,west1508,Western Low Navarrese,8,siblings
v_batangabata1285,bata1285,Batanga,5,siblings
v_batstsovatushbats1242,bats1242,Bats,4,siblings
v_baurebaur1253,baur1253,Baure,2,siblings
v_belarusianbela1254,bela1254,Belarusian,2,siblings
v_bembabemb1257,bemb1257,Bemba (Zambia),7,siblings
v_benatanzaniabena1262,bena1262,Bena (Tanzania),3,siblings
v_bendebend1258,bend1258,Bende,6,siblings
v_bengalibeng1280,beng1280,Bengali,7,siblings
v_berabera1259,bera1259,Bera,4,siblings
v_bezhtabezh1248,bezh1248,Bezhta,4,siblings
v_biharibiha1245,biha1245,Bihari,2,siblings
v_bilabila1255,bila1255,Bila,6,siblings
v_bindalbind1236,bind1236,Bindal-Mount Elliot,2,siblings
v_birhorbirh1242,birh1242,Birhor,4,siblings
v_biribiri1256,biri1256,Biri,5,siblings
v_bitbitt1240,bitt1240,Bit,4,siblings
v_boersafri1274,afri1274,Afrikaans,2,siblings
v_bretonbret1244,bret1244,Breton,4,siblings
v_budukhbudu1248,budu1248,Budukh,4,siblings
v_budzabudz1238,budz1238,Budza,1,siblings
v_bukusubuku1249,buku1249,Bukusu,4,siblings
v_bulgarianbulg1262,bulg1262,Bulgarian,4,siblings
v_bununbunu1267,bunu1267,Bunun,2,siblings
v_burmesenucl1310,nucl1310,Burmese,6,siblings
v_bushoongbush1247,bush1247,Bushoong,3,siblings
v_bwaidogabwai1243,bwai1243,Bwaidoga,2,siblings
v_cahuillacahu1264,cahu1264,Cahuilla,6,siblings
v_carnicobaresecarn1240,carn1240,Car Nicobarese,2,siblings
v_cayubabacayu1262,cayu1262,Cayubaba,3,siblings
v_centralaymaracent2142,cent2142,Central Aymara,4,siblings
v_centralkurdishcent1972,cent1972,Central Kurdish,2,siblings
v_chamalalcham1309,cham1309,Chamalal,4,siblings
v_chamalalgigatligiga1238,giga1238,Gigatl,4,siblings
v_chapalaachac1249,chac1249,Cha'palaa,4,siblings
v_chemehuevichem1251,chem1251,Chemehuevi,1,siblings
v_chenchuchen1255,chen1255,Chenchu,4,siblings
v_chimarikochim1301,chim1301,Chimariko,2,siblings
v_chipayachip1262,chip1262,Chipaya,3,siblings
v_chiricahuamesc1238,mesc1238,Mescalero-Chiricahua Apache,2,siblings
v_chiriguanoeast2555,east2555,Eastern Bolivian Guaraní,11,siblings
v_chokwechok1245,chok1245,Chokwe,2,siblings
v_cintalargacint1239,cint1239,Cinta Larga,4,siblings
v_coastalyukiyuki1243b,yuki1243,Northern Yukian,2,siblings
v_cocamacocamillacoca1259,coca1259,Cocama-Cocamilla,4,siblings
v_cocopacoco1261,coco1261,Cocopa,4,siblings
v_cofancofa1242,cofa1242,Cofán,2,siblings
v_colloquialmalaymala1479,mala1479,Central Malay,2,siblings
v_coloradouteutee1244a,utee1244,Ute,4,siblings
v_comanchecoma1245,coma1245,Comanche,5,siblings
v_copp1244,copp1244,Inuinnaqtun,6,siblings
v_coraelna1235,elna1235,El Nayar Cora,3,siblings
v_cornishcorn1251,corn1251,Cornish,2,siblings
v_cruzenocruz1243,cruz1243,Cruzeño,4,siblings
v_cupenocupe1243,cupe1243,Cupeño,4,siblings
v_cuscoquechuacusc1236,cusc1236,Cusco Quechua,4,siblings
v_czechczec1258,czec1258,Czech,2,siblings
v_dandamimariadand1238,dand1238,Dandami Maria,4,siblings
v_danishdani1285,dani1285,Danish,4,siblings
v_danodano1240,dano1240,Dano,4,siblings
v_dargwachiragchir1284,chir1284,Chirag,4,siblings
v_dargwaitsariitsa1239,icar1234,Icari,4,siblings
v_daridari1249,dari1249,Dari,2,siblings
v_degexitandege1248,dege1248,Degexit'an,2,siblings
v_dekwanamaquiritarimaqu1238,maqu1238,Ye'kwana,2,siblings
v_delinenort2942,nort2942,North Slavey,3,siblings
v_denesulinechip1261,chip1261,Chipewyan,4,siblings
v_denethasouthslaveysout2959,sout2959,South Slavey,4,siblings
v_dharumbaldhar1248,dhar1248,Dharumbal,6,siblings
v_dhuwaldhuw1249,dhuw1249,Dhuwal,5,siblings
v_digodigo1243,digo1243,Digo,4,siblings
v_dingding1239,ding1239,Ding,6,siblings
v_diyaridier1241,dier1241,Dieri,6,siblings
v_djambarrpuyngudjam1256,djam1256,Djambarrpuyngu,3,siblings
v_djinangdjin1253,djin1253,Djinang,4,siblings
v_dogribdogr1252,dogr1252,Dogrib,4,siblings
v_domdomm1246,domm1246,Dom,2,siblings
v_doromukokidoro1266,doro1266,Doromu-Koki,3,siblings
v_dualadual1243,dual1243,Duala,5,siblings
v_dutchdutc1256,dutc1256,Dutch,2,siblings
v_dyirbaldyir1250,dyir1250,Dyirbal,7,siblings
v_easterislandersrapa1244,rapa1244,Rapanui,5,siblings
v_easternarmenianeast2283,nucl1235,Eastern Armenian,4,siblings
v_easternpaharinepalieast1436,east1436,Eastern Pahari,4,siblings
v_easternyiddisheast2295,east2295,Eastern Yiddish,4,siblings
v_ekondamongoekon1238,ekon1238,Ekonda Mongo,4,siblings
v_elamiteelam1244,elam1244,Elamite,2,siblings
v_ellicetuva1244,tuva1244,Tuvalu,6,siblings
v_emerillonemer1243,emer1243,Teko,3,siblings
v_engaenga1252,enga1252,Enga,3,siblings
v_epenaepen1239,epen1239,Epena,4,siblings
v_erzyaerzy1239,erzy1239,Erzya,4,siblings
v_erzyamordvinerzy1239,erzy1239,Erzya,6,siblings
v_estonianesto1258,esto1258,Estonian,2,siblings
v_eudeveeude1234,eude1234,Eudeve,4,siblings
v_eyakeyak1241,eyak1241,Eyak,4,siblings
v_fangegfang1246,fang1246,Fang (Equatorial Guinea),7,siblings
v_fefefefe1239,fefe1239,Fe'fe',9,siblings
v_finnishfinn1318,finn1318,Finnish,2,siblings
v_fipafipa1238,fipa1238,Fipa,2,siblings
v_fordataford1242,ford1242,Fordata,2,siblings
v_forestenetsfore1265,fore1265,Forest Enets,8,siblings
v_frisianfris1239,fris1239,Frisian,4,siblings
v_futunanseast2447,east2447,East Futuna,2,siblings
v_gabrielinotong1329,tong1329,Tongva,4,siblings
v_gadsupgads1258,gads1258,Gadsup,4,siblings
v_galibicaribgali1262,gali1262,Galibi Carib,9,siblings
v_gandagand1255,gand1255,Ganda,4,siblings
v_gapapaiwagapa1238,gapa1238,Gapapaiwa,3,siblings
v_giryamagiry1241,giry1241,Giryama,3,siblings
v_godoberighod1238,ghod1238,Godoberi,4,siblings
v_gogogogo1263,gogo1263,Gogo,3,siblings
v_gondigond1265,gond1265,Gondi,4,siblings
v_gothicgoth1244,goth1244,Gothic,2,siblings
v_guajaguaj1256,guaj1256,Guajá,3,siblings
v_guarayuguar1292,guar1292,Guarayu,9,siblings
v_guarijiohuar1255,huar1255,Huarijio,4,siblings
v_gujaratiguja1252,guja1252,Gujarati,4,siblings
v_gumatjguma1253,guma1253,Gumatj,5,siblings
v_gumbaynggirkumb1268,kumb1268,Kumbainggar,7,siblings
v_gununakunepuel1244,puel1244,Puelche,3,siblings
v_gunyaguny1241,guny1241,Gunya,5,siblings
v_gupapuyngugupa1247,gupa1247,Gupapuyngu,7,siblings
v_gurindjiguri1247,guri1247,Gurindji,6,siblings
v_gusiigusi1247,gusi1247,Gusii,2,siblings
v_guuguyimidhirrgugu1255,gugu1255,Guugu Yimidhirr,5,siblings
v_hahaaa1252,haaa1252,Ha,4,siblings
v_haliahali1244,hali1244,Halia,2,siblings
v_hamtaihamt1247,hamt1247,Hamtai,4,siblings
v_hapororanhita1242,hita1242,Hitau-Pororan,2,siblings
v_hausahaus1257,haus1257,Hausa,6,siblings
v_hawaiianshawa1245,hawa1245,Hawaiian,5,siblings
v_hayahaya1250,haya1250,Haya,3,siblings
v_hehehehe1240,hehe1240,Hehe,3,siblings
v_hererohere1253,here1253,Herero,8,siblings
v_highlandpueblanahuatlhigh1278,high1278,Highland Puebla Nahuatl,2,siblings
v_hillmariwest2392,west2392,Western Mari,6,siblings
v_hindihind1269,hind1269,Hindi,6,siblings
v_hinuqhinu1240,hinu1240,Hinuq,5,siblings
v_hittitehitt1242,hitt1242,Hittite,4,siblings
v_hopihopi1249,hopi1249,Hopi,4,siblings
v_hopishopi1249b,hopi1249,Hopi,1,siblings
v_hotiyuwanayuwa1244,yuwa1244,Hoti,4,siblings
v_huastecnahuatlhuas1257,huas1257,Huasteca Nahuatl,1,siblings
v_huicholhuic1243,huic1243,Huichol,1,siblings
v_hungarianhung1274,hung1274,Hungarian,6,siblings
v_hunzahunz1248,hunz1248,Hunza,3,siblings
v_hunzibhunz1247,hunz1247,Hunzib,4,siblings
v_hupahupa1239,hupa1239,Hupa-Chilula,4,siblings
v_icelandicicel1247,icel1247,Icelandic,2,siblings
v_ifaluknuclearwoleaiannucl1479,nucl1479,Nuclear Woleaian,2,siblings
v_igbonucl1417,nucl1417,Igbo,2,siblings
v_ignacianoigna1246,igna1246,Ignaciano,3,siblings
v_ingrianingr1248,ingr1248,Ingrian,2,siblings
v_ingushingu1240,ingu1240,Ingush,4,siblings
v_inxokvariinxo1238,inxo1238,Inxokvari,4,siblings
v_irishiris1253,iris1253,Irish,2,siblings
v_italianital1282,ital1282,Italian,2,siblings
v_itonamaiton1250,iton1250,Itonama,2,siblings
v_iyojwajachoroteiyoj1235,iyoj1235,Iyojwa'ja Chorote,2,siblings
v_jamaicancreolejama1262,jama1262,Jamaican Creole English,4,siblings
v_japanesenucl1643,nucl1643,Japanese,4,siblings
v_jarujaru1254,jaru1254,Jaru,6,siblings
v_jicarillajica1244,jica1244,Jicarilla Apache,3,siblings
v_judeotatjude1256,jude1256,Judeo-Tat,4,siblings
v_jurunajuru1256,juru1256,Jurúna,3,siblings
v_kadarkada1242,kada1242,Kadar,4,siblings
v_kagulukagu1239,kagu1239,Kagulu,3,siblings
v_kaiwakaiw1246,kaiw1246,Kaiwá,8,siblings
v_kalkatungukalk1246,kalk1246,Kalkutung,4,siblings
v_kamayurakama1373,kama1373,Kamayurá,7,siblings
v_kambakamb1297,kamb1297,Kamba (Kenya),4,siblings
v_kankanaynort2877,nort2877,Northern Kankanay,5,siblings
v_kaondekaon1241,kaon1241,Kaonde,2,siblings
v_kapingamarangikapi1249,kapi1249,Kapingamarangi,1,siblings
v_karajarrikara1476,kara1476,Karadjeri,5,siblings
v_karitianakari1311,kari1311,Karitiâna,5,siblings
v_kariyarrakari1304,kari1304,Kariyarra,4,siblings
v_karokkaro1304,karo1304,Karok,4,siblings
v_kartujarrakart1247,kart1247,Kartujarra,4,siblings
v_karuwalikarr1236,karr1236,Karruwali,2,siblings
v_kashmirikash1277,kash1277,Kashmiri,2,siblings
v_kaurnakaur1267,kaur1267,Kaurna,5,siblings
v_kawaiisukawa1283,kawa1283,Kawaiisu,4,siblings
v_kayabikaya1329,kaya1329,Kayabí,6,siblings
v_kazakhkaza1248,kaza1248,Kazakh,5,siblings
v_kazymberezoversuryskarerkhantykhan1273,khan1273,Kazym-Berezover-Suryskarer Khanty,5,siblings
v_kazymkhantynort2672,nort2672,Kazym Khanty,6,siblings
v_keikeii1239,keii1239,Kei,3,siblings
v_kerewekere1283,kere1283,Kerewe,1,siblings
v_ketkett1243,kett1243,Ket,3,siblings
v_kikuyukiku1240,kiku1240,Kikuyu,4,siblings
v_kiowaapachekiow1264,kiow1264,Kiowa Apache,2,siblings
v_kitanemukserr1255b,serr1255,Serrano,2,siblings
v_kodavakoda1255,koda1255,Kodava,5,siblings
v_kodikodi1247,kodi1247,Kodi-Gaura,4,siblings
v_komizyriankomi1268,komi1268,Komi-Zyrian,5,siblings
v_komkomc1235,komc1235,Kom (Cameroon),5,siblings
v_komodrckomo1260,komo1260,Komo (Democratic Republic of Congo),8,siblings
v_korafeyeghakora1294,kora1294,Korafe-Yegha,7,siblings
v_koreankore1280,kore1280,Korean,6,siblings
v_kotakota1274,kota1274,Kota (Gabon),5,siblings
v_koyakoya1251,koya1251,Koya,5,siblings
v_kuikuii1252,kuii1252,Kui (India),6,siblings
v_kukatjakuka1246,kuka1246,Kukatja,7,siblings
v_kukuyalanjikuku1273,kuku1273,Kuku-Yalanji,5,siblings
v_kumaonikuma1273,kuma1273,Kumaoni,4,siblings
v_kumykkumy1244,kumy1244,Kumyk,4,siblings
v_kungjuho1239,juho1239,South-Eastern Ju,5,siblings
v_kunzakunz1244,kunz1244,Kunza,2,siblings
v_kurukhkuru1302,kuru1302,Indian Kurux,4,siblings
v_kuvikuvi1243,kuvi1243,Kuvi,4,siblings
v_kwasiokwas1243,kwas1243,Kwasio,5,siblings
v_kwerekwer1261,kwer1261,Kwere,6,siblings
v_lahndalahn1241,lahn1241,Lahnda,2,siblings
v_lalabisalala1264,lala1264,Lala-Bisa,1,siblings
v_lalalala1268,lala1268,Lala,2,siblings
v_lambalamb1271,lamb1271,Lamba,5,siblings
v_langilang1320,lang1320,Langi,6,siblings
v_latinlati1261,lati1261,Latin,4,siblings
v_latvianlatv1249,latv1249,Latvian,4,siblings
v_laufijianlaua1243,laua1243,Lauan,3,siblings
v_lengualeng1262,leng1262,Lengua,1,siblings
v_lingalaling1263,ling1263,Kinshasa Lingala,6,siblings
v_lipanapachelipa1241,lipa1241,Lipan Apache,3,siblings
v_lithuanianlith1251,lith1251,Lithuanian,2,siblings
v_livonianlivv1244,livv1244,Liv,2,siblings
v_lowerpimapimabajopima1248,pima1248,Pima Bajo,1,siblings
v_lozilozi1239,lozi1239,Lozi,3,siblings
v_lubakatangaluba1250,luba1250,Luba-Katanga,6,siblings
v_lubalulualuba1249,luba1249,Luba-Lulua,4,siblings
